Time_s,AccX_raw,AccY_raw,AccZ_raw,GyroX_raw,GyroY_raw,GyroZ_raw,Temp_C
6.064000,-1154,19607,5414,-32764,-12929,5882,24.21
6.074000,-2234,15769,2483,-32764,-18005,8129,24.21
6.084000,-2871,11815,594,-32764,-28689,12897,24.22
6.101000,674,7111,3000,-32764,-32764,15460,24.19
6.111000,2146,4267,5462,-32764,-32764,16900,24.19
6.121000,4036,2275,6192,-32764,-32764,17781,24.25
6.139000,7994,4190,8324,-32764,-32764,17783,24.22
6.149000,7814,2218,8473,-32764,-32764,13337,24.22
6.159000,9051,-1996,7125,-32764,-32648,10675,24.22
6.177000,14778,-11120,-495,-32764,-17618,19224,24.18
6.187000,15866,-11846,-2142,-29903,-14474,22942,24.18
6.197000,13617,-13230,-1392,-13058,-9520,22465,24.22
6.214000,10510,-15736,128,11157,-3053,12034,24.22
6.224000,12921,-15648,3274,22067,-439,5147,24.27
6.234000,16361,-15275,5670,29725,5056,-898,24.27
6.251000,30787,-28223,14138,32764,13223,-15523,24.20
6.261000,16156,-23219,22308,21356,14683,-15898,24.23
6.271000,17300,-9651,9035,13051,24701,-18992,24.23
6.288000,17964,-11492,5051,32764,32764,-27412,24.24
6.298000,17932,-9526,7165,32764,32764,-28869,24.19
6.308000,16924,-9223,9465,32764,32764,-30972,24.19
6.326000,13911,-7661,11901,32764,32764,-32764,24.25
6.351000,8659,-1482,15979,32764,29138,-32764,24.24
6.361000,6442,1584,17278,32764,24163,-32764,24.27
6.371000,4391,3733,16390,32696,20392,-32764,24.27
6.381000,2206,5774,15332,22604,16457,-32764,24.22
6.402000,-6317,10256,12078,2033,6988,-32764,24.24
6.412000,-8840,12762,8019,-6807,156,-28254,24.22
6.422000,-13431,15095,2398,-9019,-11581,-19526,24.22
6.439000,-13680,20967,8605,-8270,-32764,-12941,24.24
6.449000,-8527,21034,13543,-9795,-32764,-10268,24.22
6.459000,-4681,19665,16050,-14541,-32764,-3160,24.22
6.476000,-2573,17018,15400,-26469,-32764,13985,24.28
6.486000,-3107,16381,15028,-29262,-32764,17008,24.28
6.496000,-3394,14651,14932,-30946,-32764,19977,24.22
6.514000,-3595,14023,13341,-32764,-32764,24868,24.24
6.524000,-2821,13927,9814,-32764,-32764,28407,24.24
6.534000,-2294,13253,4860,-32764,-32764,32315,24.26
6.551000,-500,10521,-1098,-32764,-32764,32764,24.25
6.561000,1097,6861,-3321,-32764,-32764,32764,24.25
6.571000,3636,2669,-5090,-27654,-32764,32764,24.23
6.589000,13011,-6621,-1746,-5920,-32764,29792,24.19
6.599000,16501,-10235,21,2019,-30853,25908,24.19
6.609000,17629,-11430,813,5027,-16760,20342,24.26
6.626000,17555,-12708,210,10465,2952,8268,24.25
6.636000,18420,-12244,-499,13418,11246,2449,24.25
6.646000,20819,-11760,-1729,17073,19515,-2066,24.24
6.663000,24794,-11701,-2349,23283,32679,-9132,24.26
6.673000,26065,-12554,-3538,28518,32764,-14376,24.26
6.683000,26446,-13724,-1760,32764,32764,-23464,24.26
6.701000,16915,-12131,2184,32764,32764,-32764,24.26
6.711000,9868,-8467,1981,32764,32764,-32764,24.25
6.721000,4096,-3586,2785,32764,32764,-32764,24.25
6.738000,-2206,4582,9865,32764,32764,-32764,24.21
6.748000,-4753,7256,13512,32764,32764,-32764,24.25
6.758000,-7238,10335,15973,27295,32764,-32764,24.25
6.777000,-10026,18287,13123,18456,32764,-32665,24.25
6.787000,-10102,17687,11619,15515,32022,-25000,24.25
6.797000,-9914,15586,11809,11021,14557,-17025,24.25
6.814000,-9475,12553,16071,483,-11352,-7047,24.28
6.824000,-8742,11936,16327,-6218,-22226,-4191,24.21
6.852000,-3356,11354,14804,-18029,-32764,2347,24.25
6.872000,-2211,10034,13731,-21896,-32764,5969,24.25
6.886000,251,8425,14639,-26331,-32764,5534,24.25
6.896000,1861,6765,13917,-29327,-32764,4777,24.25
6.906000,4547,4706,12634,-30453,-32764,3735,24.25
6.916000,6248,3037,12555,-29340,-32764,2058,24.25
6.926000,6662,1613,12728,-26950,-32764,221,24.24
6.936000,6539,1087,13219,-24384,-32764,-2138,24.24
6.946000,5909,1386,15719,-22997,-32764,-4010,24.24
6.964000,2035,5110,15099,-22851,-32764,-5009,24.23
6.974000,1274,7000,13441,-25617,-32764,-3361,24.23
6.984000,-34,7817,11098,-27529,-32764,-935,24.23
7.001000,-1150,8057,6336,-23218,-32764,409,24.26
7.011000,559,7469,5286,-20198,-32764,-533,24.26
7.021000,3822,6998,4026,-17367,-32764,298,24.25
7.038000,12138,6008,-419,-12251,-32764,8823,24.24
7.048000,14452,4724,-2328,-5858,-29440,12826,24.24
7.058000,15370,2446,-4131,1186,-21728,16466,24.25
7.076000,16870,-1691,-2420,10661,-7984,17652,24.23
7.086000,16752,-2792,-730,11864,-4012,16197,24.23
7.096000,17681,-2289,973,11474,1912,15498,24.27
7.113000,22667,-2313,2155,8982,19959,18817,24.27
7.123000,26271,-4048,1179,8335,30782,23836,24.27
7.133000,29453,-5827,-409,9910,32764,28337,24.24
7.152000,29484,-9836,-1242,14991,32764,16673,24.29
7.162000,29259,-14617,-9,22651,32764,5645,24.29
7.172000,24647,-14081,1909,29150,32764,-6423,24.25
7.189000,9908,-9186,6463,32764,32764,-28649,24.25
7.199000,2197,-6046,10814,32764,32764,-32764,24.21
7.209000,-762,-1220,13738,32764,32764,-32764,24.21
7.264000,-10292,14360,11125,31996,32764,18769,24.24
7.274000,-14363,15092,5765,16980,25730,31224,24.24
7.284000,-16062,15207,7886,-5795,-5509,32764,24.24
7.301000,-12341,13322,11388,-20350,-25333,27839,24.26
7.311000,-8942,10294,11204,-21934,-28875,20361,24.25
7.321000,-5017,7138,9159,-22296,-29683,14509,24.25
7.339000,248,2648,3090,-15873,-32722,5081,24.24
7.349000,690,-2857,6940,-5814,-30536,10777,24.24
7.359000,1915,-2725,9651,3447,-19176,20672,24.24
7.376000,1989,5014,10671,23131,3709,29067,24.26
7.397000,-1718,5649,13680,32757,17547,32695,24.31
7.407000,-1656,8374,17708,23697,17186,32764,24.25
7.417000,-2428,13029,17392,14542,18172,32658,24.25
7.427000,-3298,15587,13597,12489,18083,26104,24.29
7.451000,-2097,11782,13623,20976,13944,8767,24.25
7.461000,-1169,10663,15235,23614,13601,7946,24.25
7.471000,110,10118,17106,23060,13631,9077,24.24
7.488000,-1498,12673,20167,12474,11681,10292,24.26
7.498000,-1622,14572,21220,5834,7604,8030,24.26
7.508000,-1651,15265,23610,-5478,3209,5951,24.29
7.527000,-832,13716,22289,-27491,-2212,8860,24.25
7.537000,-848,13398,20921,-32764,-2714,10693,24.25
7.565000,-2061,9220,14156,-32764,-10415,10224,24.26
7.575000,-688,7063,14254,-32764,-14456,10295,24.26
7.585000,1709,5635,13794,-32764,-18286,10522,24.26
7.601000,4984,2635,15372,-32764,-25839,11737,24.29
7.611000,5045,1206,16977,-32764,-29456,15755,24.29
7.621000,4828,2431,16994,-32764,-32460,20181,24.28
7.639000,4363,3224,15796,-32764,-32764,26799,24.25
7.650000,4280,2082,15827,-32764,-32764,28882,24.25
7.660000,4507,974,15284,-32764,-32764,30111,24.22
7.670000,5604,-1127,15391,-32764,-32764,30079,24.22
7.680000,7420,-4579,16084,-32764,-32764,30317,24.28
7.690000,8747,-10013,16737,-32764,-32764,31919,24.28
7.700000,9355,-11858,17476,-32764,-23066,29539,24.30
7.714000,6532,-14002,11878,-32764,-8536,25618,24.30
7.724000,4457,-14078,8367,-28523,3597,20172,24.27
7.734000,2701,-14228,5472,-11480,14257,13289,24.27
7.751000,955,-9391,757,21089,24927,-2650,24.31
7.761000,3220,-14119,1839,22859,18563,-9949,24.26
7.771000,3389,-11101,403,26023,11306,-11438,24.26
7.788000,4408,-12072,9467,32764,10811,-14806,24.28
7.798000,4740,-11068,10409,32764,12655,-14701,24.28
7.808000,2515,-9335,10314,32764,16283,-17630,24.28
7.826000,2353,-7628,11922,32764,25742,-24935,24.27
7.836000,3631,-6086,12352,32764,26774,-26477,24.31
7.846000,6903,-3792,13854,32764,27231,-23960,24.31
7.863000,11417,940,16253,32764,25547,-4411,24.29
7.873000,7337,10867,14165,32764,23246,6874,24.26
7.883000,4492,15248,12679,32764,21205,17712,24.26
7.902000,4194,22188,7963,20453,-10831,9064,24.28
7.924000,518,16508,19680,-27480,-28788,-7005,24.26
7.934000,5647,11125,21079,-32764,-24108,-3385,24.25
7.944000,6634,7311,17825,-32764,-19851,-1644,24.25
7.954000,6346,2652,16700,-32764,-9294,1533,24.26
7.976000,6683,-895,11056,-30565,1245,11136,24.27
7.986000,5657,-295,9141,-22188,-674,13692,24.27
7.996000,5989,477,10490,-11853,-5130,15276,24.27
8.006000,7945,1750,11416,-4081,-6132,17771,24.27
8.016000,9674,2102,11597,5254,-2993,21245,24.26
8.026000,9275,957,12735,10447,-1082,23093,24.26
8.036000,4576,1526,14901,9669,-1046,19851,24.26
8.051000,6255,2228,18768,8435,-1869,13408,24.24
8.061000,8261,3086,22024,7108,-333,13947,24.24
8.071000,10177,3264,21876,5270,589,18878,24.29
8.089000,7295,3595,21361,-5227,-3896,20074,24.25
8.099000,7369,4024,23053,-14295,-4165,19902,24.25
8.109000,7977,5093,22976,-25345,-1079,21838,24.23
8.126000,8223,5845,18496,-32764,4500,26890,24.25
8.136000,6148,4279,16476,-32764,4951,26015,24.25
8.146000,5154,1956,15599,-32764,7749,27858,24.26
8.163000,3365,-2021,12124,-32764,11585,30289,24.28
8.173000,2107,-975,13018,-32764,12694,25454,24.28
8.183000,1569,-1455,11049,-32764,16483,20521,24.28
8.201000,-260,-9002,5091,-32764,11354,11055,24.26
8.211000,-595,-11498,2227,-32764,8010,5621,24.26
8.221000,-1575,-14708,-441,-27716,-6009,-1202,24.26
8.238000,4484,-12752,1350,2407,-5627,976,24.28
8.248000,5668,-13143,2256,8604,-5705,5536,24.26
8.258000,3933,-12545,4063,16001,-6815,8752,24.26
8.276000,1348,-13726,9360,25598,-3911,6426,24.29
8.286000,18,-13955,9615,29741,-1550,4780,24.25
8.296000,-1976,-14074,8788,32764,-1377,1919,24.25
8.314000,-3695,-13440,7358,32764,-7497,-3189,24.30
8.324000,-2929,-11582,9767,32764,-12038,-8572,24.26
8.334000,-941,-8891,10880,32764,-17153,-16190,24.26
8.389000,10674,8990,22928,32764,-6008,-17656,24.26
8.399000,11067,8895,23645,30132,-1832,-15676,24.27
8.409000,10214,8594,24842,14751,6876,-7513,24.27
8.426000,9537,7419,21844,-13657,12290,1640,24.25
8.448000,6223,3023,18003,-29071,7544,10303,24.28
8.458000,6189,2092,17457,-29572,4543,11287,24.25
8.468000,6152,1609,16436,-29532,3303,11653,24.25
8.478000,6146,1657,14244,-29093,3066,12101,24.33
8.488000,5909,416,12804,-24337,4773,9190,24.33
8.501000,3793,-145,11322,-20134,4436,8471,24.29
8.511000,3394,-417,11841,-17925,4357,9434,24.29
8.521000,3633,-1201,12064,-14643,4380,10031,24.30
8.539000,4227,-2505,14290,-5570,2769,9993,24.32
8.549000,3266,-3087,15155,-364,243,9580,24.32
8.559000,1983,-3041,16431,3763,-2802,9182,24.27
8.576000,1850,-2620,18341,5127,-5831,8488,24.26
8.586000,2543,-2345,18758,2347,-5603,7740,24.26
8.596000,3121,-2811,19495,-1346,-4678,6607,24.27
8.613000,3031,-4226,20107,-10549,-1153,5877,24.26
8.623000,2253,-4314,19945,-15027,1221,4516,24.26
8.633000,1680,-4231,19460,-20595,2664,2606,24.29
8.651000,1939,-3411,16998,-29078,1417,-523,24.31
8.661000,3124,-3209,14727,-31052,729,-75,24.31
8.671000,4507,-3222,13306,-32169,822,1522,24.31
8.689000,4936,-6748,7988,-32596,4295,2266,24.31
8.699000,5882,-6075,13193,-29496,5706,3549,24.27
8.709000,4886,-8913,9815,-17704,4529,5456,24.27
8.727000,2409,-9888,10005,-2703,-2694,4157,24.30
8.737000,2352,-9925,10373,6265,-6158,2164,24.30
8.747000,2730,-10444,10772,14005,-7693,725,24.30
8.757000,3096,-9835,11610,19373,-9084,-270,24.29
8.767000,3448,-8908,13496,21127,-8310,-1663,24.29
8.777000,4108,-8041,14356,20461,-5945,-2966,24.26
8.787000,4852,-7919,14017,18036,-2554,-2762,24.26
8.801000,4175,-7072,13600,17512,-194,-1178,24.27
8.811000,4381,-6835,13189,18563,936,231,24.29
8.821000,4065,-6466,13004,19915,2105,3010,24.29
8.839000,2626,-5067,15569,22472,-2493,6650,24.29
8.849000,3065,-4894,16917,25469,-5296,6573,24.32
8.859000,4237,-4101,16755,28429,-7278,7542,24.32
8.876000,5578,-1602,17676,27288,-5407,8835,24.27
8.886000,6406,-1456,18915,23302,-22,6379,24.30
8.896000,4294,120,18164,14334,7473,3319,24.30
8.914000,2304,-1274,19678,1360,13433,2257,24.29
8.924000,1526,-1235,20077,-1595,12631,1524,24.29
8.934000,1777,-887,20271,-4473,11302,608,24.30
8.951000,1495,-1559,17253,-9025,7521,316,24.33
8.975000,1648,-4687,13843,-780,2732,3007,24.30
8.985000,2782,-6330,13247,5430,-2609,5913,24.28
8.995000,2064,-1902,16107,7619,-1367,3102,24.28
9.005000,1809,-3210,16510,11400,-1613,3408,24.29
9.015000,1750,-2500,17453,10357,-2278,3646,24.29
9.027000,1735,-1708,16807,7927,-2381,2796,24.33
9.037000,1553,-1733,17123,5799,-2077,2302,24.33
9.047000,710,-1352,16718,3765,-2974,2003,24.31
9.064000,1680,-1421,16852,2254,-4382,731,24.26
9.074000,3537,-1602,16993,1287,-3268,757,24.26
9.085000,3786,-1396,17707,436,-413,2554,24.30
9.095000,3198,-1091,16750,-812,1445,3946,24.30
9.105000,2438,-932,15811,-1004,1621,4242,24.28
9.115000,2315,-2084,15373,-164,714,4211,24.28
9.125000,2201,-1784,15725,1185,213,4450,24.31
9.139000,1564,-1680,15719,2080,-1503,4102,24.27
9.149000,1317,-1953,16290,3085,-2625,4183,24.27
9.159000,678,-2210,17349,5808,-4139,3768,24.28
9.176000,-514,-1682,17112,7619,-6827,3188,24.28
9.186000,124,-2221,19243,6373,-6975,2279,24.25
9.196000,540,-321,19314,4592,-5546,999,24.25
9.214000,2133,-122,19853,-1840,-1280,-1923,24.30
9.224000,3755,493,17993,-4897,286,-2032,24.30
9.234000,3728,26,16656,-8445,2246,-2263,24.30
9.251000,4097,-1428,14247,-8648,4581,371,24.31
9.261000,3696,-2040,13764,-5650,4168,2096,24.32
9.271000,2792,-2192,14443,-1756,2460,3299,24.32
9.289000,1772,-1831,16229,5562,-1334,4125,24.30
9.299000,1739,-1570,17290,6805,-2991,4485,24.29
9.309000,1555,-1109,17651,6589,-4142,4762,24.29
9.326000,1502,713,17228,5248,-5180,1469,24.32
9.336000,1701,-613,17199,4739,-6803,1651,24.30
9.346000,1562,-489,15012,8687,-11772,6765,24.30
9.363000,2447,1827,15274,13736,-20563,7330,24.32
9.373000,4255,1294,16874,13427,-19199,3987,24.29
9.383000,5451,1157,16491,12401,-15396,1481,24.29
9.402000,6184,423,16544,8667,-7831,1244,24.29
9.412000,6128,998,16716,6753,-4346,1674,24.31
9.423000,6232,1068,17270,4188,-461,1743,24.31
9.433000,6059,531,17328,2171,2229,2594,24.31
9.443000,5621,238,16933,777,4005,3636,24.31
9.453000,4741,-506,16932,-353,5025,3530,24.32
9.463000,3920,-746,16038,-336,4595,2763,24.32
9.477000,3267,-450,14967,2180,2506,1719,24.32
9.514000,5365,1879,17253,4843,-416,2177,24.28
9.524000,5301,1966,17928,3693,-911,2986,24.28
9.534000,4973,1892,18244,2455,-1302,4283,24.35
9.551000,3787,1548,18015,2279,-2755,4243,24.30
9.561000,3194,1488,18152,2417,-3926,3279,24.30
9.571000,387,13100,5728,3344,-6409,-1700,24.26
9.589000,6920,-1638,13441,25129,-18913,1324,24.27
9.599000,7808,2907,13540,23985,-16104,4984,24.27
9.609000,6827,6981,16587,20092,-12252,5761,24.28
9.626000,7085,3622,15175,16591,-10599,3136,24.30
9.636000,8542,3897,16465,15863,-11030,5169,24.30
9.646000,7862,4993,16483,12451,-11918,7084,24.32
9.664000,7372,4837,16813,6233,-6325,6702,24.32
9.674000,7112,6751,17215,499,-2138,3380,24.30
9.684000,7913,-1260,24605,-9294,5407,3896,24.30
9.701000,5134,4387,18907,-5774,-171,-317,24.29
9.711000,5676,3684,13191,-4889,193,-728,24.32
9.721000,8448,1935,7956,1255,-1332,-1313,24.32
9.738000,5898,4069,18046,9890,-10960,-1934,24.31
9.748000,8693,3018,10354,9630,-9524,963,24.30
9.758000,9793,7031,15312,8417,-6855,1830,24.30
9.777000,7260,3903,12870,6417,-3919,4996,24.34
9.787000,7668,5050,13747,5199,-4536,6300,24.31
9.798000,6457,5054,13683,4423,-5820,6196,24.31
9.808000,7592,6439,13867,5793,-6197,4542,24.28
9.818000,8806,6557,14838,3261,-5117,3279,24.28
9.828000,9453,5407,13472,3048,-4572,4532,24.30
9.838000,9330,4204,13138,4432,-4604,5827,24.30
9.852000,9253,6365,14274,4686,-4179,4178,24.32
9.862000,8826,5204,13059,5452,-4221,4843,24.35
9.872000,8896,4416,12717,5690,-4160,4259,24.35
9.926000,9801,4135,11123,4038,-3500,2880,24.26
9.936000,8884,4479,10960,4544,-4281,2850,24.26
9.946000,8518,5755,12679,3625,-4705,2108,24.31
9.964000,10345,3011,1418,7195,-4198,-3050,24.32
9.974000,9496,7391,8015,3341,-2451,-1073,24.32
9.984000,10315,5397,11282,1736,-1573,-1040,24.33
10.001000,9696,5617,12759,1570,-1044,-1744,24.33
10.026000,10545,5780,11447,1464,-2656,-271,24.35
10.036000,11672,5983,12617,1741,-1823,1687,24.28
10.046000,10617,5334,11276,4056,-3149,2151,24.28
10.056000,9306,7711,11043,4892,-4187,1722,24.29
10.076000,6441,3288,10634,-411,-9817,-1840,24.28
10.086000,10633,1114,10776,-7428,-13058,1624,24.28
10.096000,12659,9402,12376,-8774,-7925,-643,24.28
10.113000,11572,6120,12242,-10398,-9825,1166,24.32
10.123000,12562,6028,11681,-10734,-10268,1098,24.32
10.133000,11846,6124,12726,-9941,-10112,1014,24.31
10.152000,10530,4777,11221,-8773,-11772,2488,24.33
10.162000,10385,5486,11608,-7960,-13048,401,24.33
10.172000,9393,7445,22199,-7363,-14432,-3163,24.32
10.189000,11498,3065,8430,-4657,-13603,-1292,24.32
10.199000,12168,3330,7866,-2563,-13402,-1804,24.37
10.209000,10779,3608,8656,41,-13491,-2790,24.37
10.227000,13032,5224,8726,685,-11863,-4544,24.34
10.237000,13742,4977,6994,-1152,-11251,-2911,24.29
10.247000,13194,5993,9296,-1015,-11333,-3118,24.29
10.264000,14392,4899,10071,-1508,-11251,-3469,24.34
10.274000,14776,4682,7209,-996,-10654,-2230,24.36
10.284000,12513,5540,8408,1132,-11275,-1864,24.36
10.301000,20953,5516,12628,3496,-11421,704,24.32
10.311000,17550,4554,6307,3705,-9810,2909,24.33
10.321000,15747,4163,3859,3323,-11463,4296,24.33
10.339000,14078,4776,7671,11333,-18210,7083,24.33
10.349000,16867,3440,8309,5961,-17000,7242,24.34
10.359000,13526,4467,6935,4306,-12638,9448,24.34
10.376000,12216,6984,5122,3328,-8443,3308,24.31
10.386000,11393,8792,5127,7051,-7120,2086,24.29
10.396000,14597,5193,2642,8031,-7812,1919,24.29
10.414000,15635,4674,3656,11548,-8184,1011,24.31
10.424000,15410,5474,2808,14672,-11767,1240,24.31
10.434000,18241,6100,4156,16230,-12085,695,24.32
10.451000,15566,7444,3644,11397,-11099,2698,24.36
10.461000,17825,5728,3728,10680,-11253,7128,24.36
10.471000,16305,6110,4910,8344,-10429,6713,24.32
10.488000,16379,3854,3763,2993,-7257,3859,24.34
10.498000,15558,2979,2425,-548,-5651,4370,24.34
10.508000,13779,2892,2054,-3184,-3368,2944,24.36
10.527000,14405,1400,934,455,-3697,560,24.33
10.552000,13719,5471,1359,4887,-6034,1030,24.29
10.562000,14538,4020,891,5932,-6340,1411,24.33
10.572000,14976,3810,911,5561,-5707,3797,24.33
10.582000,15613,4209,2582,4140,-4068,4817,24.35
10.602000,18041,4837,3150,-3506,1381,7685,24.32
10.612000,17845,6719,3429,-7787,5423,8151,24.32
10.622000,16283,4738,1369,-11016,7146,5753,24.35
10.639000,16390,4052,2178,-14074,8259,4274,24.30
10.649000,14575,3648,955,-15219,8444,1902,24.30
10.659000,13393,1487,695,-12304,5467,-178,24.33
10.676000,13847,460,96,-7381,-1217,966,24.33
10.686000,13736,648,240,-5371,-2500,721,24.31
10.696000,14013,946,508,-3287,-3270,-199,24.31
10.714000,14145,1506,1324,-1146,-2199,735,24.35
10.724000,14106,2360,2401,-3206,-2060,-1961,24.35
10.734000,14723,4425,1665,-3014,-897,-4030,24.35
10.751000,15436,3770,1383,-339,-2482,-2183,24.31
10.761000,15937,4087,2084,1267,-4575,-2163,24.33
10.771000,16458,3892,2275,1026,-5169,-1935,24.33
10.789000,15894,3391,1673,597,-6647,-14,24.34
10.799000,16880,1574,943,1783,-8419,1233,24.32
10.809000,17030,662,378,2684,-9547,3765,24.32
10.826000,16542,1467,1425,51,-6702,4407,24.38
10.836000,15148,2184,76,-1506,-2688,-1091,24.30
10.846000,17161,-565,885,-2395,-3845,4910,24.30
10.863000,13982,4345,2961,-4122,-506,1598,24.33
10.873000,12925,2345,2021,-6279,2824,-126,24.38
10.883000,16495,2235,153,-8314,4750,-1643,24.38
10.902000,15667,3234,568,-4685,5908,-478,24.37
10.912000,17118,2567,-260,-1895,4479,-722,24.30
10.922000,15632,2692,1149,896,1733,403,24.30
10.939000,16399,3523,1696,2470,1471,2804,24.34
10.949000,17274,2116,854,2282,-327,5539,24.34
10.959000,15229,1104,2391,-427,-3406,8023,24.33
10.977000,16064,1598,1596,-1953,-2383,11436,24.34
10.987000,15562,1419,1917,-2771,465,13805,24.34
10.997000,14647,2271,510,-2862,2449,13795,24.34
11.051000,15549,1453,1800,-13783,-6558,5571,24.30
11.071000,17016,-761,5415,-14429,-3369,13032,24.35
11.081000,13679,-772,2737,-13167,-3306,11835,24.35
11.091000,14417,-1996,522,-11969,-3635,12306,24.34
11.101000,15671,-3074,-823,-10008,-5418,12830,24.34
11.111000,15982,-1768,13,-8054,-6496,11676,24.29
11.126000,16332,-1911,380,-2912,-5191,9006,24.31
11.136000,15762,-1453,1328,-489,-2669,5796,24.31
11.146000,13939,-260,1835,-36,-543,1386,24.37
11.164000,15740,1207,3218,-7042,1256,-9511,24.37
11.174000,18717,1345,2424,-9570,-365,-12428,24.34
11.184000,17860,911,873,-10523,-1104,-15817,24.34
11.201000,17309,-865,-685,-6661,-3290,-20039,24.33
11.211000,19538,-1947,-622,-4555,-3444,-20379,24.33
11.221000,20486,-1735,965,-3980,-3331,-16999,24.33
11.238000,11095,5770,3892,895,-9800,1610,24.35
11.248000,13152,1885,-1833,-9452,-16535,-4129,24.36
11.258000,20839,-2002,-1576,-14211,-22271,-7416,24.36
11.277000,15802,962,-1986,-10753,-14513,-6249,24.32
11.287000,15995,163,-4595,-7344,-13562,-5268,24.36
11.298000,15746,70,-615,-7561,-14158,-3565,24.36
11.314000,15869,1360,-3587,-6641,-15718,-3244,24.36
11.324000,15709,1235,-4557,-4832,-16383,-2794,24.35
11.334000,16118,1554,-2248,-1851,-14333,-796,24.35
11.352000,16961,2092,-707,661,-1428,2206,24.39
11.362000,15595,2666,-2079,1171,4182,2337,24.33
11.372000,13822,2167,-3415,134,5181,2238,24.33
11.389000,15254,1828,-3389,1136,4669,4037,24.36
11.399000,15295,1474,-3698,729,4607,4764,24.36
11.409000,14365,1602,-3317,-896,4970,4973,24.36
11.426000,13595,-969,-7193,-13824,1473,830,24.36
11.436000,13934,-4053,-6467,-7041,-3555,2717,24.36
11.446000,12993,-709,-4007,-4960,-8397,7258,24.34
11.464000,15155,-81,-2577,-2926,-7449,9475,24.35
11.474000,16618,212,-2029,-1805,-5003,8429,24.35
11.484000,17561,1879,-1262,-1587,-1042,5318,24.35
11.501000,18787,2338,-1959,-19,9973,-843,24.33
11.511000,18689,1256,-1543,-1060,8651,-2689,24.33
11.521000,18081,1685,2276,415,8961,-3488,24.33
11.539000,15813,2167,-380,580,12094,-4500,24.32
11.549000,10374,1970,-1386,180,7597,-3673,24.32
11.559000,9445,-958,-3692,-3200,6740,4255,24.37
11.576000,16079,-989,-2804,-2748,3171,4570,24.31
11.599000,21362,709,1847,4135,-3317,4234,24.35
11.609000,20727,1064,1278,5502,-1471,2223,24.35
11.619000,16927,734,527,4489,2652,293,24.38
11.629000,15165,1183,-2204,2052,4622,5,24.38
11.639000,16193,-798,-2834,572,2928,-894,24.41
11.652000,15990,-1740,-1870,2044,1499,143,24.41
11.662000,15808,442,-3231,-1541,207,463,24.36
11.672000,15956,-1250,-2881,-1705,-3909,1041,24.38
11.682000,16751,-290,-909,210,-5820,1750,24.38
